,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,price,return,news_sent,twit_sent,news_heat,neutral_news,news_heat_z,news_sent_z,delta_news,delta_twit,delta_ntr,gap,z_diff,rsi,macd,macd_signal,macd_hist,sma_20
2015-04-21,0,1,1,0,1,0,0,0,60.733128,0.9734154,0.3583,0.0034,1.0417,15.0,-0.09624278720844269,0.5780956719335244,0.1243,-0.0069,11.0,-0.3549,0.6219984944192949,45.26221443266202,-0.33940049727020494,-0.29412981667150734,-0.0452706805986976,60.92039905
2015-04-22,1,0,0,0,0,0,0,0,63.205196,4.070401,0.1942,0.1899,2.5833,12.0,2.0151166161985787,-0.18668296515933583,-0.1641,0.18650000000000003,-3.0,-0.004299999999999998,-0.7647786370928602,63.2673194242261,-0.1255317862986729,-0.2604102105969405,0.13487842429826757,61.02634425000001
2015-04-23,0,1,1,0,1,0,0,0,62.9357,-0.42641163,0.8829,0.1682,1.4583,14.0,0.5379057799716892,3.1792037661843273,0.6887,-0.021700000000000025,2.0,-0.7147,3.365886731343663,60.914932297102496,0.02196147484766442,-0.2039358735080195,0.22589734835568392,61.12532060000001
2015-04-24,0,0,1,0,0,0,0,0,62.71265,-0.3543973,0.7011,0.0779,0.7917,4.0,-0.4318286325207964,2.166783644389189,-0.18180000000000007,-0.09029999999999999,-10.0,-0.6232,-1.0124201217951385,58.960916053174806,0.11947543757089107,-0.1392536112922374,0.2587290488631285,61.21546800000001
2015-04-27,0,0,1,0,0,0,0,0,62.35948,-0.5631387,0.4271,0.0903,1.0833,2.0,0.0862505115114757,0.8664731941541889,-0.27399999999999997,0.012400000000000008,-2.0,-0.3368,-1.300310450235,55.90313204180008,0.16634061705409664,-0.07813476562297059,0.24447538267706723,61.28238020000001
2015-04-28,0,1,1,0,0,0,0,0,62.052822,-0.49180388,0.3825,0.0679,0.625,9.0,-0.6877153035629807,0.633130762792729,-0.04459999999999997,-0.022400000000000003,7.0,-0.3146,-0.23334243136145993,53.317495362903536,0.17669998426111988,-0.027167815646152484,0.20386779990727236,61.34557655000002
2015-04-29,0,0,1,0,0,0,0,0,62.582535,0.85368156,0.2972,0.1602,1.1667,7.0,0.25025112649372694,0.22139398864611082,-0.08529999999999999,0.09230000000000001,-2.0,-0.137,-0.41173677414661813,57.01586697448793,0.2250589302579442,0.023277533534666862,0.20178139672327736,61.445946300000024
2015-04-30,0,1,1,0,0,0,0,0,61.383686,-1.9156396,0.8759,0.1909,2.7917,9.0,2.7933829764308222,2.7228674618694084,0.5787,0.030699999999999977,2.0,-0.685,2.5014734732232977,47.78831227792209,0.16474754116419632,0.05157153506057276,0.11317600610362356,61.48126160000002
2015-05-01,0,1,1,0,0,0,0,0,61.123447,-0.42393208,0.6561,0.4904,2.625,61.0,2.3603236253169233,1.668241703931868,-0.2198,0.2995,52.0,-0.16570000000000001,-1.0546257579375404,46.04619563601184,0.09485775721708478,0.06022877949187516,0.03462897772520962,61.50356495000001
2015-05-04,0,0,1,0,0,0,1,0,60.9469,-0.28887987,0.1674,-0.0298,0.7083,1.0,-0.5582764356808807,-0.46191677415855753,-0.4887,-0.5202,-60.0,-0.1972,-2.1301584780904257,44.851639660996376,0.02493628253240132,0.05317028009998039,-0.02823399756757907,61.52122320000001
2015-05-05,0,1,0,0,0,0,0,0,61.300034,0.5794406,0.0261,0.0207,1.0,3.0,-0.13090293934191183,-1.0494342124599165,-0.14129999999999998,0.0505,2.0,-0.005400000000000002,-0.587517438301359,47.77036746912627,-0.0019594401696423347,0.042144336046055844,-0.04410377621569818,61.52865865000001
2015-05-06,0,1,1,0,1,0,0,0,61.030525,-0.43966174,0.866,0.0402,0.5833,16.0,-0.752714300446708,2.410430946979432,0.8399,0.0195,13.0,-0.8258,3.4598651594393486,45.77902501605369,-0.04450855123056385,0.024813758590731903,-0.06932230982129575,61.49009070000001
2015-05-07,0,0,0,0,0,0,0,0,61.87624,1.3857245,0.0243,0.0093,1.1667,7.0,0.15455859341207032,-1.0406936776913622,-0.8417,-0.0309,-9.0,-0.015,-3.4511246246707943,52.474069180008534,-0.009873084953731848,0.017876389881839153,-0.027749474835571,61.49659620000001
2015-05-08,1,0,1,0,1,0,0,0,64.562035,4.3406367,0.5062,0.2787,1.625,6.0,0.8988727870024337,0.9071630614013629,0.4819,0.26940000000000003,-1.0,-0.22749999999999998,1.947856739092725,66.58512420913513,0.2316269309036585,0.06062649808620302,0.17100043281745547,61.64203845000001
2015-05-11,0,1,1,0,0,0,0,0,64.14386,-0.6477654,0.5062,0.0045,1.5,9.0,0.67520118102673,0.8794193562167454,0.0,-0.2742,3.0,-0.5017,-0.02774370518461755,63.42738992584513,0.3848380324340539,0.1254688049557732,0.25936922747828073,61.80049280000001
2015-05-12,0,0,1,0,0,0,0,0,63.837177,-0.4781127,0.6708,0.0152,0.5,4.0,-0.89404138256737,1.4899896640936303,0.16459999999999997,0.010700000000000001,-5.0,-0.6556,0.6105703078768849,61.13746057068013,0.47602486089878937,0.19558001614437642,0.28044484475441295,61.94733015000001
2015-05-13,0,1,1,0,0,0,0,0,63.91165,0.116467476,0.0711,0.0078,0.2083,6.0,-1.3190226838919095,-0.9026648370429273,-0.5996999999999999,-0.0074,2.0,-0.0633,-2.3926545011365574,61.50094776212094,0.5479836141301462,0.2660607357415304,0.2819228783886158,62.09092140000001
2015-05-14,0,0,1,0,1,0,0,0,65.16846,1.9665003,0.4339,-0.0029,0.875,6.0,-0.2379348284716309,0.521435075463502,0.3628,-0.0107,0.0,-0.4368,1.4240999125064293,67.0944360878191,0.6983750747629145,0.3525236035458072,0.3458514712171073,62.29874700000001
2015-05-15,1,1,0,0,0,0,0,0,64.76811,-0.61428547,0.0442,0.0693,1.5833,7.0,0.8798976701716754,-1.070573999981981,-0.3897,0.0722,1.0,0.025099999999999997,-1.592009075445483,63.90913474900023,0.7763076997627962,0.437280422789205,0.33902727697359125,62.539064500000016
2015-05-18,0,0,1,0,1,0,1,0,65.16846,0.61808825,0.3227,-0.0376,0.6667,2.0,-0.5862367153213165,0.05907625060662743,0.27849999999999997,-0.1069,-5.0,-0.3603,1.1296502505886084,65.66459451813442,0.8604559649363495,0.5219155312186339,0.3385404337177156,62.790104750000026
2015-05-19,0,1,1,0,0,0,0,0,65.31744,0.22857189,0.645,0.1921,0.75,7.0,-0.4423808067095538,1.3388896744879906,0.32230000000000003,0.2297,5.0,-0.4529,1.2798134238813632,66.32107916598284,0.9284627713835931,0.6032249792516258,0.32523779213196735,63.01932035000002
2015-05-20,0,1,1,0,0,0,0,0,64.96366,-0.5416274,0.4151,0.2509,0.9583,17.0,-0.12029622277147184,0.38720395273290226,-0.2299,0.05880000000000002,10.0,-0.1642,-0.9516857217550883,63.22942018297404,0.9429419186413099,0.6711683671295626,0.2717735515117473,63.10724355000002
2015-05-21,0,1,1,0,0,0,0,0,64.58197,-0.5875528,0.0137,0.1068,1.0,30.0,-0.049000457955962196,-1.24638594914337,-0.40140000000000003,-0.1441,13.0,0.0931,-1.6335899018762723,59.98068998850241,0.9130919979042957,0.7195530932845092,0.1935389046197865,63.18955705000002
