,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,price,return,news_sent,twit_sent,news_heat,neutral_news,news_heat_z,news_sent_z,delta_news,delta_twit,delta_ntr,gap,z_diff,rsi,macd,macd_signal,macd_hist,sma_20
2015-04-20,0,0,0,0,0,0,0,0,81.055626,-0.72785616,0.0209,0.0048,1.708,55.0,0.49531228705703056,-0.3714771510291861,-0.7423,-0.106,-65.0,-0.0161,-3.6942107998476836,82.4438362716872,4.10346778919704,1.725277696153909,2.3781900930431314,64.89014955
2015-04-21,0,1,1,0,1,0,0,0,80.06277,-1.2249112,0.1123,0.005,1.458,97.0,0.12218456209381195,0.08959617223107723,0.0914,0.00020000000000000052,42.0,-0.10729999999999999,0.46107332326026335,78.92449174598893,4.53823422517776,2.287869001958679,2.250365223219081,65.76271975
2015-04-22,0,1,1,0,0,0,0,0,79.66849,-0.4924655,0.0528,-0.0008,1.208,147.0,-0.25476576017322733,-0.19244643808768036,-0.0595,-0.0058000000000000005,50.0,-0.0536,-0.2820426103187576,77.50947508231427,4.795692894676307,2.789433780502205,2.006259114174102,66.73364725
2015-04-23,0,0,1,0,0,0,0,0,79.86563,0.24745464,0.067,0.0052,0.958,55.0,-0.6421843692928988,-0.12121114151297295,0.014200000000000004,0.006,-92.0,-0.06180000000000001,0.07123529657470741,77.72452114577736,4.958480024401069,3.223243029281978,1.7352369951190916,67.73936025
2015-04-24,0,0,1,0,1,0,0,0,79.77064,-0.11894107,0.3482,0.0039,0.708,52.0,-1.0245348629415756,1.2513085909744661,0.2812,-0.0013,-3.0,-0.3443,1.372519732487439,77.34078887682183,5.021935353679439,3.58298149416147,1.4389538595179685,68.76525265000001
2015-04-27,0,0,0,0,0,0,0,0,80.86849,1.3762593,0.0103,0.0166,0.792,21.0,-0.8622035965476477,-0.4008382567199358,-0.33790000000000003,0.0127,-31.0,0.0063,-1.652146847694402,78.6525822065144,5.101998812758737,3.8867849578809235,1.2152138548778133,69.79032265000001
2015-04-28,0,1,1,0,1,0,0,0,80.43707,-0.5334854,0.1401,0.0101,0.292,33.0,-1.5928103931024662,0.22469525039492266,0.1298,-0.006500000000000001,12.0,-0.13,0.6255335071148584,76.77169093840882,5.072168886820776,4.123861743668894,0.9483071431518821,70.83582195
2015-04-29,0,1,1,0,0,0,0,0,80.40706,-0.037312508,0.1834,0.002,1.0,40.0,-0.47236541072130955,0.4318174866814611,0.043300000000000005,-0.0081,7.0,-0.1814,0.20712223628653842,76.63440536526392,4.988601407674835,4.296809676470082,0.691791731204753,71.90532095
2015-04-30,0,1,1,0,0,0,0,0,79.49991,-1.1281967,0.0574,0.0015,0.458,130.0,-1.2718395957790063,-0.1943294057534921,-0.126,-0.0005,90.0,-0.0559,-0.6261468924349531,72.4186810881708,4.793912910820609,4.396230323340188,0.3976825874804213,72.92260545
2015-05-01,0,0,1,0,0,0,0,0,79.57564,0.09526014,0.0282,-0.0022,0.25,49.0,-1.5468901332290514,-0.3307653492553083,-0.0292,-0.0037,-81.0,-0.0304,-0.1364359435018162,72.55441688740207,4.592788841651966,4.435542027002543,0.15724681464942325,73.94367645000001
